"","id","lat","lon","wiki","name","alt_names","place_id","place_name","startmin","startmax","endmin","endmax","description","sources","type","architect_uri"
"1423","2920","52.9179","7.04452","","Hervormde Evangelisatie","","2297","Ter Apelkanaal","1926","0","0","0","Dit kerkje lag bij het sluisje op de grens van de buurtschappen Ter Apelkanaal en Jipsingboermussel en ressorteerde onder de hervormde gemeente Musselkanaal. De houten kapel werd gesticht in 1926 en is inmiddels gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"1424","2172","51.9067","5.53304","","Hervormde kapel","","1099","IJzendoorn","0","0","0","0","Houten gebouw, inmiddels gesloopt","","http://vocab.getty.edu/aat/300007391",""
"1425","111","52.960277777778","5.9216666666667","http://nl.wikipedia.org/wiki/Hervormde_kerk_(Heerenveen)","Hervormde kerk","","3523","Heerenveen","0","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"1426","112","53.003333333333","6.0633333333333","http://nl.wikipedia.org/wiki/Hervormde_kerk_(Gorredijk)","Hervormde kerk","","3346","Gorredijk","0","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"1427","1445","51.9895","4.5001","","Hervormde kerk","","1688","Bergschenhoek","1698","0","1870","0","Kerk gesloopt in 1870 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007466",""
"1428","1446","51.9895","4.50016","","Hervormde kerk","","1688","Bergschenhoek","1870","0","1973","0","gesloopt in 1973 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007466",""
"1429","1576","51.7728","4.54731","","Hervormde kerk","","2797","Cillaarshoek","1842","0","1890","0","Verving kerk uit 15e eeuw, toren 15e eeuw. In 1838 sloop voor nieuwbouw.","","http://vocab.getty.edu/aat/300007466",""
"1430","1607","53.2596","6.03638","","Hervormde kerk","","3273","De Westereen","1838","0","1965","0","Buiten gebruik 1964, gesloopt in 1965.","","http://vocab.getty.edu/aat/300007466",""
"1431","1889","52.2148","6.97434","","Hervormde Kerk","","1145","Glanerbrug","1893","0","1905","0","","","http://vocab.getty.edu/aat/300007466",""
"1432","1941","52.619","4.98436","","Hervormde kerk","","1183","Grosthuizen","1662","0","1872","0","","","http://vocab.getty.edu/aat/300007466",""
"1433","2376","52.5316","5.01899","","hervormde kerk","","1840","Middelie","1823","0","0","0","Gesloopt 1969. Op het kerkhof staat een klokkenstoel.","","http://vocab.getty.edu/aat/300007466",""
"1434","2499","50.9167","5.88891","","Hervormde Kerk","","2358","Nuth","1952","0","1995","0","Doorsnede Bron: Hervormde kerkbouw na 1945, uitgeverij Boekencentrum 's Gravenhage
  Plattegrond Bron: Hervormde kerkbouw na 1945, uitgeverij Boekencentrum 's Gravenhage
Buiten gebruik 1993, na sloop 1995 appartementen.","","http://vocab.getty.edu/aat/300007466",""
"1435","2840","53.2137","5.61955","","Hervormde kerk","","2733","Slappeterp","1826","0","1926","0","Kerk is gesloopt in 1926 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007466",""
"1436","2975","52.4185","5.0707","","Hervormde kerk","","1947","Uitdam","1600","1700","1836","0","Kerk gesloopt in 1836 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007466",""
"1437","2976","52.418","5.06903","","Hervormde kerk","","1947","Uitdam","1842","0","1908","0","Gesloopt in 1908 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007466",""
"1438","3325","52.4655","4.73863","","Hervormde Kerk","","1878","Assendelft","1853","0","1893","0","","","http://vocab.getty.edu/aat/300007466",""
"1439","3426","51.7442","4.36519","","Hervormde Kerk","","2889","Zuid-Beijerland","1678","0","1932","0","","","http://vocab.getty.edu/aat/300007466",""
"1440","37","52.093","5.128","https://nl.wikipedia.org/w/index.php?title=Het_Anker_(Utrecht)","Het Anker","","3295","Utrecht","1864","0","1965","0","Het Anker was een broodfabriek tussen de de Gasthuisstraat en de Kruistsraat met de ingang aan de Wittevrouwenstraat.","","http://vocab.getty.edu/aat/300006232",""
"1441","1370","52.997","6.54696","","Het Anker","","2391","Assen","1968","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1442","376","52.5015","6.0632777777778","http://nl.wikipedia.org/wiki/Het_Bleekien","Het Bleekien","","1182","Zwolle","0","0","0","0","","","",""
"1443","934","52.383256187439","4.6312182392955","","Het Comans Hofje","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1444","1649","52.4524","4.90832","","Het Gebouwtje","","1329","Den Ilp","1936","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1445","942","52.380100921049","4.6298752761127","","Het Hofje der Vijf Kamers","","2907","Haarlem","1563","1563","0","0","Gesticht in 1563, sloopjaar onduidelijk, maar in ieder geval na 1827, want het staat nog op de kaart van Nautz uit dat jaar.","Cornelis Leendertsz. de Koning, 'Tafereel der stad Haarlem en derzelver geschiedenis van de vroegste tijden af tot op den tegenwoordigen toe', 1807, p. 255 e.v.
Geometrie van kaart Nautz 1827","http://browser.aat-ned.nl/900032008",""
"1446","954","52.382241910765","4.6375498649862","","Het Hofje genaamd St. Barbara Gasthuis","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1447","941","52.380061484702","4.6307706741401","","Het Hofje van Alkemade","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1448","973","52.380111539431","4.6371686627175","","Het Hofje van Cath. Janse Amen of de Groene Tuin","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1449","939","52.381454745583","4.6305171518047","","Het Hofje van Gratie","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1450","965","52.381050122076","4.6400510594899","","Het Hofje van Guurtje Buret","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1451","930","52.3864845727","4.6390487267703","","Het Hofje van Nicolaas van Beerensteijn","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1452","88","53.033091666667","5.6611888888889","http://nl.wikipedia.org/wiki/Het_Hooghuis_(state)","Het Hooghuis","","3504","state","0","0","0","0","","","",""
"1453","232","52.349458333333","4.9387416666667","http://nl.wikipedia.org/wiki/Het_Houten_Stadion","Het Houten Stadion","","3594","Amsterdam","1911","0","1934","0","Het Houten Stadion is een voormalig stadion van AFC Ajax dat zich ongeveer bevond op de plek van het huidige Christiaan Huygensplein.

Voordat Ajax naar dit stadion verhuisde, speelde het op een veldje in Amsterdam-Noord. Omdat daar woningen kwamen, moest Ajax in 1907 op zoek naar een nieuwe locatie om te spelen.

Er werden twee plekken in de gemeente Watergraafsmeer gevonden. Ook deze plekken lagen in de polder, maar het was wel dichterbij dan het veld in Noord. Er was de eerste jaren geen stadion; er waren geen tribunes, geen waterleiding en omkleden gebeurde in een naburig café. Tribunes kwamen er pas in 1911; een overdekt met zitplaatsen en aan de overkant een met staanplaatsen. In 1916 kwamen er ook aan de korte zijden tribunes. Het geld voor deze tribunes kwam van Wim Eggerman, zakenman en voorzitter van de club.

Door de successen van Ajax in de jaren dertig werd dit stadion te klein. Elke wedstrijd kwamen er meer mensen, tijdens de laatste wedstrijd tegen Feyenoord was het zelfs zo druk, dat er geen corners genomen konden worden omdat er mensen in de weg stonden. Bij die wedstrijd waren 15.000 toeschouwers aanwezig. Op 9 december 1934 verhuisde Ajax naar stadion De Meer.","","http://vocab.getty.edu/aat/300007271",""
"1454","956","52.37737485029","4.633678422326","","Het Jans Verwers Hofje","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1455","1538","52.8899","4.81022","","Het Kerkje van Boon","","3186","Breezand","1938","0","0","0","In gebruik genomen in 1938 en buiten gebruik gesteld op 27 augustus 1978. In de zomer van 1979 gesloopt t.b.v. woningen.","","http://vocab.getty.edu/aat/300007466",""
"1456","1845","52.3032","5.60562","","Het Lokaal","","2573","Ermelo","1886","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1457","2211","52.7719","7.00149","","Het Lokaal","","1992","Klazienaveen-Noord","1902","0","1917","0","1917 verplaatst naar Barger Compascuum.","","http://vocab.getty.edu/aat/300007391",""
"1458","945","52.378594102511","4.6293419510433","","Het Militair Passanten Huis","","2907","Haarlem","0","0","0","0","","","http://vocab.getty.edu/aat/300006887",""
"1459","933","52.384436481745","4.6320741918373","","Het Nederduits Gereform. Diakonie en Aalm. Armenhuis","","2907","Haarlem","0","0","0","0","","","http://vocab.getty.edu/aat/300006745",""
"1460","3779","52.345293","4.860168","https://nl.wikipedia.org/wiki/Het_Nederlandsch_Sportpark","Het Nederlandsch Sportpark","Het Stadion","0","","1913","1914","1929","1929","Het Nederlandsch Sportpark was een stadion aan de Amstelveenseweg in Amsterdam, dat van 1914 tot 1929 heeft bestaan en door de Amsterdamse architect Harry Elte was ontworpen. Het complex werd in de volksmond simpelweg Het Stadion genoemd. Het werd voornamelijk gebruikt voor voetbalwedstrijden maar later ook voor de wielersport. Omdat het in die tijd het eerste en enige stenen stadion in Nederland was fungeerde het als nationaal stadion.","","http://vocab.getty.edu/aat/300007271",""
"1461","952","52.383029248258","4.6328516486733","","Het R.C. Hofje de Dubbelde Muts","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1462","953","52.383365441623","4.6336096816189","","Het Remonstrant Gereformeerd Hofje","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1463","967","52.381154868756","4.6390422058139","","Het Spoorwaters Hofje","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1464","3776","52.291985","4.578774","","Het Wapen van Friesland","Hotel Koning","0","Hillegom","0","0","1980","1980","Het Wapen van Friesland in Hillegom. Hier is in 22 april 1883 de ANWB opgericht. Vijftien Haarlemse wielrijders ontmoetten in april 1883 bij toeval een groepje fietsers uit Den Haag. Iedereen stapte af om kennis te maken. Tenslotte eindigde de ontmoeting in Het Wapen van Friesland in Hillegom. Het hotel-café stond ook bekend onder de naam Hotel Koning, naar de naam van de eigenaar Jaap Koning, en was een punt van samenkomst voor de Haarlemse fietsers.","","http://vocab.getty.edu/aat/300007166",""
"1465","943","52.379929178264","4.6297864460285","","Het Wijnbergs Hofje","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1466","3281","53.2441","6.40926","","Het Zonnehuis","","2128","Zuidhorn","1961","0","0","0","Het oude Zonnehuis is inmiddels afgebroken.","","http://vocab.getty.edu/aat/300007391",""
"1467","3310","52.523","6.09281","","Het Zonnehuis","","1182","Zwolle","1971","0","0","0","Kapel Verplegingshuis Zonnehuis, buiten gebruik in 2006. Zonnehuis is inmiddels gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"1468","940","52.380931566701","4.6307162116696","","Het Zuider Hofje","","2907","Haarlem","0","0","0","0","","","http://browser.aat-ned.nl/900032008",""
"1469","395","53.335194","6.84732","http://nl.wikipedia.org/wiki/Hettema_(borg)","Hettema","","3386","Jukwerd","1000","1459","1459","1700","Hettema (ook Hettemaheerd) was een borg in Jukwerd in de gemeente Appingedam in de provincie Groningen.

De borg wordt voor het eerst in 1459 genoemd en is dan in bezit van Johan Rengers. Van de borg is verder weinig bekend. Later heeft er een boerderij gestaan, die ook Hettemaheerd werd genoemd. Op het terrein van deze boerderij, afgebrand in 1973, zijn resten van de fundering van een steenhuis gevonden.","","",""
"1470","855","51.880982","5.110885","","Heukelumse Poort","","2353","Asperen","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1471","708","52.053669444444","4.9294416666667","http://nl.wikipedia.org/wiki/Heulestein","Heulestein","","1963","Linschoten","0","0","0","0","","","",""
"1472","3250","52.0884","5.24197","","Heuvelkerk","","2821","Zeist","1842","0","0","0","Ook Schapenkerkje, later Vrije Evangelische Gemeenten. Voormalige Christelijke Gereformeerde Kerk Heuvelkerk. Gesloopt.","","http://vocab.getty.edu/aat/300007466",""
"1473","432","51.816","4.724","http://nl.wikipedia.org/wiki/Heysterbach","Heysterbach","Heisterbach, Klein Heisterbach","2351","Dordrecht","1203","0","1421","0","Heysterbach (ook wel Heisterbach of Klein Heisterbach genoemd) was een klooster in de Grote Waard. Tijdens de Sint-Elisabethsvloed van 1421 werd het verzwolgen.

Precieze locatie onbekend.","","",""
"1474","289","51.690766666667","5.3164472222222","http://nl.wikipedia.org/wiki/Hinthamer_Poort","Hinthamer Poort","","1595","'s-Hertogenbosch","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1475","320","51.690327777778","5.3174611111111","http://nl.wikipedia.org/wiki/Hinthamerbolwerk","Hinthamerbolwerk","","1595","'s-Hertogenbosch","0","0","0","0","","","",""
"1476","1934","53.2257","6.52251","","Hoeksteen","","1070","Groningen","1974","0","0","0","Was een school, na  1994 geen diensten meer.","","http://vocab.getty.edu/aat/300007391",""
"1477","3301","51.8244","4.65068","","Hoeksteen","","2399","Zwijndrecht","1970","0","0","0","Houten noodkerk, gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"1478","840","0","0","","Hoenderpoort","","0","Nijmegen","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1479","656","52.101211111111","5.0447527777778","http://nl.wikipedia.org/wiki/Hof_ter_Weyde","Hof ter Weyde","","3295","Utrecht","0","0","0","0","","","http://vocab.getty.edu/aat/300006891",""
"1480","439","52.074197222222","4.8253027777778","http://nl.wikipedia.org/wiki/Hof_van_Waarder","Hof van Waarder","","2666","Nieuwerbrug aan den Rijn","0","0","0","0","","","",""
"1481","2518","52.3123","6.93024","","Hofkerk","","1668","Oldenzaal","1809","0","1933","0","","","http://vocab.getty.edu/aat/300007466",""
"1482","2696","51.9247","4.51697","","Hoflaankerk","","3086","Rotterdam","1572","0","1842","0","","","http://vocab.getty.edu/aat/300007466",""
"1483","451","51.81434","4.55664","http://nl.wikipedia.org/wiki/Hofstede_de_Rustenburg","Hofstede de Rustenburg","","2384","Puttershoek","1639","1640","1997","0","","","",""
"1484","588","52.18179","5.005968","http://nl.wikipedia.org/wiki/Hofwerk","Hofwerk","Hoffwerk","1392","Breukelen","1675","1700","1900","0","Hofwerk was in Nederland een buitenplaats langs de rivier de Vecht die lag tussen de dorpen Breukelen en Nieuwersluis.[1]

Het huis werd gebouwd in het laatste kwart van de 17e eeuw en was gelegen bij het nog bestaande Vechtvliet. Het hoofdgebouw is gaandeweg de 18e eeuw fors vergroot door de aanbouw van twee zijvleugels. Rond 1900 is Hofwerk door brand verwoest.","","",""
"1485","3584","52.155469780269","4.5029097728346","https://nl.wikipedia.org/wiki/Hogewoerdsbinnenpoort","Hogewoerdsbinnenpoort","Hogewoerdspoort","2088","Leiden","1669","1669","1876","1876","De Hogewoerdsbinnenpoort is een voormalige stadspoort in de Nederlandse stad Leiden. Deze stadspoort bevond zich ten westen van de Hogewoerdsbuitenpoort. De poort werd in 1669 gebouwd op de plaats van de tijdelijke oplossing, twee kolommen met deuren ertussen, uit 1659. In 1876 werd de poort afgebroken.","","http://vocab.getty.edu/aat/300005080",""
"1486","648","52.088736111111","5.1041861111111","http://nl.wikipedia.org/wiki/Hojelkazerne","Hojelkazerne","","3295","Utrecht","0","0","0","0","","","http://vocab.getty.edu/aat/300006887",""
"1487","120","52.009644","5.906176","http://nl.wikipedia.org/wiki/HollandRama","HollandRama","","1296","Arnhem","0","1999","2015","0","","","",""
"1488","1027","52.358984","4.89634","","Hollandsche Gazfabriek","Hollandse Gasfabriek","0","Amsterdam","1845","1847","1886","1900","Omdat de enige gasfabriek, de Amsterdamsche Pijp-Gaz Compagnie, geen concurrentie kende, waren de prijzen hoog. Om hier een einde aan te maken, stichtte grootafnemer en suikerfabrikant C. de Bruijn in 1845 een tweede gasfabriek. De ‘Hollandsche Gazfabriek’ stond aan de Weteringschans ter hoogte van de huidige Pieter Pauwstraat en Den Texstraat. Op 23 augustus 1847 begon de gaslevering.","Sloopdatum op basis van tekening in Stadsarchief Amsterdam uit 1886 en ontbreken fabriek op topografische kaart 1900","http://vocab.getty.edu/aat/300000386",""
"1489","3090","51.9299","4.35664","","Holykapel","","1015","Vlaardingen","1965","0","0","0","Was Westwijkkapel, verplaatst, buiten gebruik 1969, sloop 1970.","","http://vocab.getty.edu/aat/300007391",""
"1490","258","51.705597222222","5.216875","http://nl.wikipedia.org/wiki/Hongerenborgh_(Heusden)","Hongerenborgh","","3503","Heusden","0","0","0","0","","","",""
"1491","844","0","0","","Hoofdpoort","","0","Rotterdam","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1492","176","52.366291","4.89887","http://nl.wikipedia.org/wiki/Hoogduitse_Schouwburg","Hoogduitse Schouwburg","","3594","Amsterdam","1791","0","1946","0","De Hoogduitse Schouwburg, ook wel Deutsches Theater genoemd, was een theatergebouw in Amsterdam. De voorstellingen in dit theater, een van de eerste van de stad, fungeerden als een katalysator van het Nederlandse theaterleven. De Hoogduitse Schouwburg werd gebouwd aan de Amstelstraat nr. 21 voor de Hoogduitsche Tooneelsociëteit. Het theater opende in januari 1791.

Het gebouw raakte in de 20e eeuw in onbruik. Tijdens de Hongerwinter (1944-1945) werd het gebruikt door inwoners van de stad als een bron van brandhout. In 1946 werd de ruïne gesloopt.","","http://vocab.getty.edu/aat/300007117",""
"1493","591","52.153619","5.033944","http://nl.wikipedia.org/wiki/Hoogevecht","Hoogevecht","","2064","Maarssen","0","1630","0","0","","","",""
"1494","3720","52.374639","4.630888","","Hotel Café Restaurant Van Aken","Hotel Café Restaurant Centraal","0","Haarlem","0","0","1985","0","Voor 1954 heette dit etablissement ""Centraal"". Van Aken heeft het pand tot 1984 gebruikt. In januari 1985 brak er brand uit, snel daarna is het pand gesloopt.","","http://vocab.getty.edu/aat/300122175",""
"1495","3763","52.09101981880573","5.110270860584018","","Hotel du Commerce","","0","Utrecht","0","0","1973","0","Hotel tegenover het Centraal Station in Utrecht. Het hotel werd gerund door de ouders van filmster Sylvia Kristel die hier haar jeugd doorbracht. Het gebouw moest net als het naburige Hotel Terminus in 1973 wijken voor het nieuwe station en Hoog Catharijne. ","","http://vocab.getty.edu/aat/300007166",""
"1496","3736","52.372083","4.89265","https://nl.wikipedia.org/wiki/Brand_in_Hotel_Polen","Hotel Polen","","0","Amsterdam","1891","0","1977","0","Hotel Polen stond bekend als een duur en exclusief hotel en kende een grote populariteit. In de jaren zeventig van de 20e eeuw kwam er een einde aan de goede naam van het hotel en raakte het in verval. Door de teruglopende zaken moest het café-restaurant op de benedenverdieping in 1974 worden afgestoten.

De brand in Hotel Polen vond plaats op 9 mei 1977. Bij de ramp brandde een hotel in het centrum van Amsterdam tot op de grond toe af. Hierbij vielen 33 doden en raakten 21 mensen zwaargewond.","","http://vocab.getty.edu/aat/300007166",""
"1497","32","52.091","5.111","https://nl.wikipedia.org/wiki/Hotel_Terminus_(Utrecht)","Hotel Terminus","","3295","Utrecht","0","0","1974","0","","","http://vocab.getty.edu/aat/300007166",""
"1498","2447","53.0705","6.00058","","Houten Himeltsje","","3352","Nij Beets","1891","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1499","864","0","0","","Houtpoort","","0","Bergen op Zoom","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1500","458","52.086455555556","4.2701527777778","http://nl.wikipedia.org/wiki/Houtrusthallen","Houtrusthallen","","1245","'s-Gravenhage","0","0","0","0","","","",""
"1501","3669","52.160449009576","4.5095388988725","","Houtzagerij Van Hoeken","","2088","Leiden","1906","1906","1969","1969","Rond 1906 was hier de stoomhoutzagerij Van Hoeken gevestigd. Gesloten in 1969 en vervolgens gesloopt.","https://github.com/erfgoedleiden/Cultuurhistorische-atlas-Leiden; ","http://vocab.getty.edu/aat/300006306",""
"1502","65","53.034136111111","5.5084638888889","http://nl.wikipedia.org/wiki/Hoytema_State","Hoytema State","","2324","Tjerkwerd","0","0","0","0","","","",""
"1503","1332","52.2338","5.9625","","Hubertus","","3560","Apeldoorn","1968","0","0","0","In de wijk Kerschoten is in 1959 een noodkerk gebouwd voor de Hubertusparochie. Door de week werd het gebouw gebruikt door een peuterschool. De noodkerk is in 1968 gesloten en afgebroken. Toen was de nieuwe RK Sint Hubertuskerk klaar. De kerk staat aan de Marconistraat en is een ontwerp van architect M. Koldewey. Al ongeveer tien jaar is bekend dat de kerk afgebroken zal worden om plaats te maken voor een omvangrijk nieuwbouwproject in de wijk. In dat nieuwbouwproject zou ook ruimte zijn voor een nieuwe, maar kleinere, Hubertuskerk met 250 zitplaatsen. Zelfs de Interdiocese Commissie Geldwerving 2008 maakte voorjaar 2008  melding van dit plan. Zomer 2008 werd bekend dat het nieuwbouwproject in de wijk wel doorgaat. Maar er komt geen kerkruimte in. In de Hubertuskerk wordt op 1 februari 2009 de laatste kerkdienst gehouden. De parochianen sluiten zich aan bij omliggende parochies. (60-08)","","http://vocab.getty.edu/aat/300007391",""
"1504","2078","51.959","5.75691","","Hubertus","","1867","Heteren","1806","0","0","0","Gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"1505","3769","52.370189","4.896293","","Huidenkopers-Gildehuis","Huydekoopers, Looijers en Schoenmakers Comtoir","0","Amsterdam","1633","0","1850","0","Het Huidenkopers-Gildehuis stond aan de noordzijde van het Rusland, ter plaatse van de Augustijnerkerk. Het gildehuis werd in 1850 afgebroken ten behoeve van de bouw van de Rooms Katholieke kerk De Ster","","http://vocab.getty.edu/aat/300007049",""
"1506","139","51.905969444444","5.6184777777778","http://nl.wikipedia.org/wiki/Huis_Appelenburg","Huis Appelenburg","","1097","Ochten","0","0","0","0","","","",""
"1507","384","53.230077777778","6.3775111111111","http://nl.wikipedia.org/wiki/Huis_Bijma","Huis Bijma","","2178","Niekerk","0","0","0","0","","","",""
"1508","715","51.363888888889","6.0786111111111","http://nl.wikipedia.org/wiki/Huis_Bree","Huis Bree","","2601","Maasbree","0","0","0","0","","","",""
"1509","148","51.891666666667","5.2608333333333","http://nl.wikipedia.org/wiki/Huis_Crayestein","Huis Crayestein","","3531","Tricht","0","0","0","0","","","",""
"1510","154","51.979019444444","5.4797055555556","http://nl.wikipedia.org/wiki/Huis_Geldersweert","Huis Geldersweert","","3376","Ingen","0","0","0","0","","","",""
"1511","522","51.920338833333","4.486561","http://nl.wikipedia.org/wiki/Huis_Keulen","Huis Keulen","","3086","Rotterdam","0","0","0","0","","","",""
"1512","658","52.081861111111","5.1551416666667","http://nl.wikipedia.org/wiki/Huis_Rijnsweerd","Huis Rijnsweerd","","3295","Utrecht","1300","1400","1700","1725","Rijnsweerd is een voormalig versterkt huis in Utrecht. Het bevond zich op de plaats waar de Minstroom zich afsplitst van de Kromme Rijn.

In de 14e eeuw werd het huis door de bisschop van Utrecht beleend aan Frederik van Drakenburg, schout van Utrecht en tevens eigenaar van huis Drakenburg in Utrecht.

In het begin van de 18e eeuw werd het huis afgebroken en vervangen door een boerderij. In 1908 werd ook deze afgebroken en is het huidige huis gebouwd.","","http://vocab.getty.edu/aat/300006891",""
"1513","823","0","0","http://nl.wikipedia.org/wiki/Huis_te_Ansen","Huis te Ansen","","0","","0","1320","0","1800","","","",""
"1514","411","53.319927777778","6.9300777777778","http://nl.wikipedia.org/wiki/Huis_te_Farmsum","Huis te Farmsum","","3235","Farmsum","0","0","0","0","","","",""
"1515","613","52.085077777778","5.0723111111111","http://nl.wikipedia.org/wiki/Huis_te_Voorn","Huis te Voorn","","3295","Utrecht","1395","0","1851","0","Huis te Voorn is een voormalig kasteel en ridderhofstad bij Utrecht in de Nederlandse provincie Utrecht. Het land langs de Oude Rijn bij Utrecht behoorde aan het kapittel van Oudmunster. In 1395 werd de hofstede met een halve hoeve land met gerecht, cijns en tiende in leen gehouden door Gerrit van Voorn. Leenbrieven vanaf 1458 noemen ook nog een duifhuis en een molen.

In het jaar 1539 werd Voorn toegevoegd aan de lijst van erkende ridderhofsteden. Na diverse aan- en verbouwen is het huis in 1851 gesloopt. Daarna is 500m naar het zuidwesten een nieuw landhuis neergezet. Bij de sloop in 1851 zijn twee 17e-eeuwse duiventorens gespaard, nu beschermde rijksmonumenten.","","http://vocab.getty.edu/aat/300006891",""
"1516","584","52.081891666667","5.4096611111111","http://nl.wikipedia.org/wiki/Huis_te_Woudenberg_(I)","Huis te Woudenberg","","2523","I","0","0","0","0","","","",""
"1517","512","51.956144444444","4.4934055555556","http://nl.wikipedia.org/wiki/Huis_ten_Berghe","Huis ten Berghe","","3086","Rotterdam","0","0","0","0","","","",""
"1518","577","52.2268","5.3131555555556","http://nl.wikipedia.org/wiki/Huis_Ter_Eem","Huis Ter Eem","","1092","Baarn","0","0","0","0","","","",""
"1519","3022","50.7704","6.01888","","Huis Verves","","1429","Vaals","1761","0","0","0","Inpandige kapel, buiten gebruik, verdwenen.","","http://vocab.getty.edu/aat/300007391",""
"1520","647","52.098416666667","5.1248388888889","http://nl.wikipedia.org/wiki/Huis_Welgelegen_(Utrecht)","Huis Welgelegen","","3295","Utrecht","1850","0","1981","0","Huis Welgelegen was een klein buitenhuis aan de Wittevrouwensingel 2 in de Nederlandse stad Utrecht.

Het huis werd omstreeks 1850 aan de singel gebouwd en was in de beginperiode voorzien van een bouwlaag, een dak van stro en in de voorgevel een uitgebouwde tuinkamer. Tussen het huis en singel bevond zich een bij het huis behorende tuin met een ronde vijver. Uiterlijk in 1880[2] is het huis verbouwd waarbij het onder meer een pannengedekt dak kreeg en op de tuinkamer een uitzichtkoepel werd aangebracht met een balustrade.[3]

Welgelegen lag bij de nieuwbouw nog in een landelijke omgeving maar in de loop der decennia werden rond het huis de gemeentelijke gasfabriek en de Vaalt en aan de overkant van de singel de gevangenis Wolvenplein gebouwd.

In 1894 kocht de ondernemer J.S. Hooghiemstra Welgelegen inclusief grond aan de Biltsche Grift. Hij bouwde naast Welgelegen de N.V. Utrechtse Fouragehandel en Voederkoekenfabriek v/h J.S. Hooghiemstra. Het huis kreeg in 1913 een bestemming als paardenstal voor zijn bedrijf.[4] In of na 1981 is Welgelegen gesloopt.

De Utrechtse kunstenaar Anthony Grolman wijdde twee werken aan dit voormalige buitenhuis.","","http://vocab.getty.edu/aat/300005567",""
"1521","359","52.531947222222","6.0511055555556","http://nl.wikipedia.org/wiki/Huis_Werkeren","Huis Werkeren","","1182","Zwolle","0","0","0","0","","","",""
"1522","826","51.688547222222","3.9815555555556","http://nl.wikipedia.org/wiki/Huis_Windenburg","Huis Windenburg","","2677","Dreischor","0","0","0","0","","","",""
"1523","270","0","0","http://nl.wikipedia.org/wiki/Huize_Assendelft","Huize Assendelft","","0","","0","0","0","0","","","",""
"1524","919","0","0","","Huizenpoort","","0","Buren","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1525","36","52.092497756474","5.112581346275","","Hulppostkantoor Vredenburg","","3295","Utrecht","0","0","0","0","","","http://vocab.getty.edu/aat/300004826",""
"1526","350","52.385744444444","6.9318444444444","http://nl.wikipedia.org/wiki/Hunenborg","Hunenborg","","1414","Rossum","0","0","0","0","","","",""
"1527","1455","52.5246","6.13758","","Ichthuskerk","","1182","Berkum","1958","0","1994","0","Gebouwd ter vervanging van een eerdere houten kerk. Ingebruikname 21 april 1959.  Gesloopt in 1994. Ter plaatse vervangen door de huidige kerk.","","http://vocab.getty.edu/aat/300007466",""
"1528","2360","51.517","3.50859","","Ichthuskerk","","2780","Meliskerke","1962","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"1529","3091","51.909","4.31365","","Ichthuskerk","","1015","Vlaardingen","1965","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"1530","1377","51.2677","3.90194","","Ichtus","","1128","Axel","1953","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1531","1278","52.3784","4.88746","","Ignatius","","3594","Amsterdam","1663","0","1837","0","","","http://vocab.getty.edu/aat/300007391",""
